1.673561133682538227e+00,1.495624454358345901e+00
1.784891557747286139e+00,1.854632329212150044e+00
1.299735534414895755e+00,1.583003476686616562e+00
1.851034835654263855e+00,1.422593980725543883e+00
1.178860607079643241e+00,1.540093762071348404e+00
1.659368151976476469e+00,1.969092317933859970e+00
2.217248608763570772e+00,1.470529030242601509e+00
1.894232718335172372e+00,1.187083788011587648e+00
1.567508744784854136e+00,1.579833613177872964e+00
2.135959469759488361e+00,1.824169263798853136e+00
1.046277608130542047e+00,1.810244667669706153e+00
1.444923417867659765e+00,1.363874739188141394e+00
1.125471896161973628e+00,1.051154790302910147e+00
2.652165970601835454e+00,1.591450670932098577e+00
1.761326606600522648e+00,9.415047067052840779e-01
7.315674296715607428e-01,1.448062895301786668e+00
1.200364265716475476e+00,1.926101509265067291e+00
7.731367636597348270e-01,1.795043217052584517e+00
2.032776725152862340e+00,1.068177063385359560e+00
1.730231062655718910e+00,1.045049007421749332e+00
1.448481243240688388e+00,1.707092921980100098e+00
2.144143958001244243e+00,1.180086109657512816e+00
1.359613290083282244e+00,2.047257958872825245e+00
6.893865364569193854e-01,1.520840067552170272e+00
8.402950171994221229e-01,1.174291404513114756e+00
1.616219660375416645e+00,1.875485705733675790e+00
2.564053059672062318e+00,2.213727713281012477e+00
1.919697826504668470e+00,1.441618098999799091e+00
1.124541057010219447e+00,1.593014614890504888e+00
1.366217301095393744e-01,2.352383887560632658e+00
9.376896365894387131e-01,9.924224309825978585e-01
1.042639177737820555e+00,1.958441707576762170e+00
1.891721750749023157e+00,1.330834307353607526e+00
1.486515087698730975e+00,1.489189937280481546e+00
7.689218251317635477e-01,1.601336309178437389e+00
1.279567158034289331e+00,7.464230659181972927e-01
1.814895960961577348e+00,7.284208590686349627e-01
1.380636523593316234e+00,9.882427962638314911e-01
8.558017452777622047e-01,1.161292455654501676e+00
1.614616711578043873e+00,8.846654547237677857e-01
1.166150168727967840e+00,2.287105798889975006e+00
9.127135917060473780e-01,1.494405102212072789e+00
1.592090564852814971e+00,1.218150300449285073e+00
1.496858608710658345e+00,1.178486691135281372e+00
1.608621978739942504e+00,1.539711722417998807e+00
7.902254151741331389e-01,2.212818716737329439e+00
1.210710307070089531e+00,1.368138997464853013e+00
7.955750159865180304e-01,1.272896509210015292e+00
1.209613258060284968e+00,1.593650867185640196e+00
1.806692249419997731e+00,8.483819691903262683e-01
1.082553068884902547e+00,2.105232453469795040e+00
1.347901048007735358e+00,1.710999502521568072e+00
2.053329281412767493e+00,1.675486027680639145e+00
1.489814109850941204e+00,1.486140535422371123e+00
2.140328797278642448e+00,2.031390548519467654e+00
8.955551036514706187e-01,1.780217533428107624e+00
6.816887531496989006e-01,2.049160097111916379e+00
1.591033837168400078e+00,1.424915729115156404e+00
1.053544478002492069e+00,6.065885809389958139e-01
1.635493320487130697e+00,1.444765396367879706e+00
1.097162581230231027e+00,1.864242775348309067e+00
9.198764482335490822e-01,1.208456999640040941e+00
9.042596953600117171e-01,8.244037544172768683e-01
2.455366407712092247e+00,1.402951070093776176e+00
1.074742024881697011e+00,1.949824064381991962e+00
-3.254814050343819432e-01,1.483363490747111380e+00
1.254606632267559529e+00,1.011825615830461267e+00
1.476579432561254235e+00,4.824595632446413429e-01
1.245470536747690371e+00,1.930484412370292890e+00
1.225390538420219055e-01,7.542249892381834853e-01
1.143723816686605055e+00,1.456753108950885167e+00
8.854935080690486959e-01,1.633669769402633198e+00
1.318960229990868038e+00,7.682499449314873496e-01
1.137836790197991332e+00,7.955806302823381637e-01
1.411593763350726949e-01,2.197423135475260469e-01
1.686608246178282311e+00,1.355846862306832268e+00
2.146601720369054167e+00,6.845376747870367540e-01
9.873352448672596537e-01,1.583351934143677475e+00
1.092027067472584712e+00,1.664487950241318348e+00
1.237601086446988630e+00,1.108122475152933273e+00
1.185856319620981481e-03,9.426075760409579063e-01
2.029747233474795465e+00,1.804149284548150156e+00
1.861694126172641850e+00,1.131787925464609934e+00
1.080936756145526534e+00,9.901207668016692720e-01
1.376196989959406203e+00,1.463243943870128128e+00
1.410203161885216883e+00,2.316223215527342560e+00
7.678453512699048300e-01,1.805766413713008722e+00
4.859716970608175535e-01,1.989996431347469397e+00
9.674963612318552286e-01,1.402633094488043852e+00
1.257227001492605689e+00,2.262504187422053281e+00
1.173438640643719166e+00,1.190276008192795665e+00
5.969290817101818858e-01,1.577197393616865950e+00
7.616447442041788252e-01,1.187435346520991031e+00
1.176387405721398993e+00,1.775081230398182885e+00
8.315003245312130309e-01,1.774427012461648800e+00
2.074631260005681987e+00,6.941831894710333017e-01
1.870661691360126166e+00,2.516485087039660673e+00
8.939962930656439877e-01,1.746864669533761960e+00
5.027894042321495727e-01,1.610057722988313511e+00
1.027174939336919390e+00,1.592543616898818515e+00
7.305811403078531496e-01,1.027708438326858431e+00
9.641457147348634349e-01,1.080715977230275238e+00
8.757724223221987625e-01,1.332615391073309397e+00
6.270337462740692702e-01,1.358128103673931664e+00
1.420921236450414460e+00,2.721105610142282583e-01
1.276880439105976928e+00,1.053843417605722754e+00
6.153771222414570197e-01,7.512533867456147041e-01
7.467462363787065183e-01,1.047617171089956889e+00
1.341671193029460030e+00,7.866103356197934326e-01
1.689091340650077600e+00,1.008473493905699403e+00
1.510513175083731507e+00,1.963796145928257131e+00
5.597896225897949218e-01,1.959555813201306007e+00
2.271972553920917015e+00,1.214102825204370406e+00
1.483216889511465242e+00,1.382738415449932701e+00
1.243235345383443491e+00,1.362525035782650162e+00
9.598430295329218875e-01,1.827629387436940922e+00
1.660240325876136458e+00,1.472188611964584171e+00
1.982525220181350578e+00,2.022724739173139774e+00
1.582243690644778322e+00,1.123453629982672730e+00
2.185686794380477416e+00,2.147161196447937570e+00
1.628896493958122971e-01,9.344069009198086029e-01
1.000838070378415434e+00,1.960182043470228397e+00
1.864235850116790827e+00,1.348521122037387610e+00
1.366937379202168401e+00,1.843393326724018344e+00
6.081799479383375173e-01,1.792012775396001789e+00
1.093914170494379334e+00,1.590163601664225546e+00
1.224034733085429316e+00,9.081381545689913848e-01
7.513829983601358897e-01,1.520141726567692420e+00
1.314335700269289697e+00,1.367929400450252242e+00
1.781204045689427140e+00,1.320606600931508723e+00
6.412481869758384079e-01,1.327152344134260975e+00
1.162327670063799889e+00,1.434429432164364471e+00
1.831765947817891593e+00,1.755401559118121568e+00
1.777390396984952492e+00,1.812221265067821108e+00
1.168053863943032011e+00,2.019504713319310696e+00
1.120655632080167941e+00,1.625450555755300286e+00
7.507497881466353995e-01,1.552366909730043876e+00
1.089755318955914598e+00,1.688320948485062312e+00
2.160970170424173276e+00,2.688723598724409580e+00
1.762827437415655840e+00,1.488998873555426039e+00
1.666645424655156971e+00,1.618790016926113129e+00
9.502994170314478239e-01,1.472792031458597384e+00
1.129264484053725148e+00,1.202269877482612159e+00
1.944774213027140597e+00,1.234363990621111018e+00
1.006060785913171163e+00,1.856424604494643527e+00
9.074744956099891624e-01,9.298357094168192560e-01
8.292599845616488441e-01,1.745978703959329970e+00
1.443322832582650594e+00,1.654796956423800536e+00
1.023231644635371307e+00,1.048918615653630981e+00
1.709244778540045751e+00,7.829177520472980767e-01
1.149937069219711283e+00,8.435967904167778197e-01
1.053523465056714681e+00,1.430485019898936949e+00
1.871081776335262070e+00,7.354138714795377396e-02
1.941076284469153590e+00,1.065949717878107217e+00
1.406395140931354426e+00,1.912196117836271636e+00
8.775012396327050990e-01,1.466310197923804015e+00
1.507233297894886359e+00,1.449275055462682316e+00
8.933467367880417731e-01,1.606388191764648310e+00
1.317370698856130451e+00,7.635539687652738161e-01
1.942907796381378116e+00,1.627068325039468633e+00
5.343993984269346242e-02,1.099773475303498893e+00
2.125479436111612053e+00,2.309843360578892835e+00
1.401546003781910077e+00,6.742196461461668067e-01
1.148134709036974899e+00,2.047067606087703329e+00
1.464618543301952514e+00,1.351541213048826906e+00
9.001796870763114633e-01,1.931581848055705208e+00
1.162979326952592762e+00,1.681311079449355095e+00
1.515887962446317294e+00,2.340091407884326458e+00
1.362153159836971383e+00,1.650035331766456448e+00
3.767448158622396237e-01,2.076846097897144361e+00
1.715316380135465391e+00,1.513671370051219878e+00
1.343637794716345812e-01,1.238874788421670647e+00
1.308531166018937375e+00,2.569978185674159032e+00
1.566008508010024336e+00,1.917615454265653385e+00
1.680870635480944841e+00,2.188420689114254358e+00
7.021689073293660988e-01,1.093622029860710221e+00
6.782775326100055624e-01,1.376416585557179939e+00
1.091209208962903299e+00,1.569306495214209507e+00
7.543789391857724791e-01,1.563660728110800369e+00
8.394901351152352920e-01,2.575450941239314062e+00
1.001417968008192494e+00,2.792465263766272798e+00
2.084344595659328281e+00,9.163446846207049523e-01
1.745177396135681125e+00,1.819730054249805606e+00
4.968614205888899349e-01,1.820000301921334440e+00
1.219782689672977760e+00,1.689476686830808649e+00
8.377273480234177505e-01,1.483773698184242651e+00
1.471242754902631455e+00,1.423462587795188083e+00
9.598219246073437239e-01,1.434916912084898133e+00
7.733067572201034467e-01,1.685215188184995494e+00
-1.817802591053641059e-02,2.268384920898032675e+00
1.295366595202380733e+00,1.750782949884682971e+00
1.691279624722890951e+00,8.911402374037090679e-01
2.403804482172585466e+00,9.523769361244078802e-01
1.497043312692135419e+00,1.675925934936425277e+00
1.920424860629904140e+00,1.507839849952781641e+00
5.558349705477102498e-01,1.674416381468307513e+00
2.619638595916384816e-02,1.410501023996187042e+00
1.030262780846637360e+00,2.291824350565415447e+00
1.119575717263741943e+00,1.283877486289402903e+00
8.797643078182617593e-01,1.079919341337346461e+00
9.808579642457351255e-01,1.807733839242196883e+00
5.967139663699665419e-01,1.401942138393625692e+00
5.231625313101309072e-01,1.422156197225398433e+00
1.337072323400437135e+00,8.867344027219581371e-01
9.671886947691412661e-01,1.555839533449704604e+00
1.639109917462085342e+00,1.979054723742767363e+00
1.195881960923412812e+00,1.000426814333101433e+00
4.364785803131162600e-01,1.891181146974795002e+00
1.949480082107952539e+00,1.683479989955118716e+00
2.034501831766716951e+00,1.272425128827020746e+00
1.053269370232730262e+00,2.286857496093502640e+00
7.436062143447104145e-01,1.802811663089413985e+00
1.443168863311363515e+00,1.576452495628121397e+00
2.118197384631865354e+00,1.058522954449204967e+00
1.034597210874973250e+00,4.505462507934347993e-01
7.233887840726211937e-01,1.241777349052239465e+00
1.054674297503088054e+00,1.397331756329384111e+00
1.399514716289198768e+00,1.164098462500990916e+00
2.551306199374980821e-01,1.575911313187265073e+00
1.460946116836294717e+00,9.160631055046531968e-01
8.541003439594019309e-01,2.384001566389971849e+00
1.765384580756746757e+00,2.046281307957939610e+00
1.585943298887185104e+00,1.573075256872789041e+00
9.930070029807263055e-01,1.786964891965301172e+00
1.149634948385361177e+00,1.278047899396682840e+00
1.243738299323342344e+00,1.458889312953826733e+00
1.696365064435221282e+00,1.017016304614282385e+00
2.502402921694658833e+00,9.927286793820850885e-01
1.034571355848452834e+00,1.973788797571173870e+00
8.285192743407925331e-01,1.257096311579555703e+00
1.263524192673838753e+00,7.316429796628609594e-03
9.943159923226010388e-01,1.014181242615655565e+00
1.125309281345156398e+00,1.750711034585732850e+00
1.571537398548056963e+00,2.255751741602408877e+00
1.976050345163371968e+00,2.020353552063804070e+00
1.230486901961142410e+00,2.025590753534039390e+00
7.495789872512510499e-01,1.452124153710640631e+00
1.975608971182206908e+00,1.899284860912331840e+00
5.472992275820398600e-01,1.203010054873260293e+00
1.707535524729288934e+00,1.812591591780443601e+00
1.795377128491814300e+00,6.122715540450841543e-01
6.149710394027536609e-01,1.377398431991895711e+00
7.627804604291434920e-01,1.489037945610570013e+00
1.261692207401690080e+00,1.680684583093054796e+00
1.190840024002211450e+00,1.790593826460881832e+00
1.650602377682618416e+00,1.585914920854048393e+00
6.432596707386236679e-01,2.159694376613713995e+00
1.369156088309812169e+00,1.723290581876031569e+00
1.346513328147997735e+00,6.987706058357804340e-01
1.551651725227439993e+00,1.179875416827555590e+00
6.454388277734603996e-01,2.157387634001079579e+00
1.105885501352280142e+00,1.655046558830239212e+00
1.708588424552105023e+00,2.324526429841807573e+00
3.465858205922617286e-01,1.134889252939963011e+00
1.599618885975421234e+00,1.172456016191179229e+00
-3.834910472907808732e-01,1.581304180009881044e+00
1.372180456578858010e+00,1.908601287202551511e+00
1.374460844661236969e+00,1.286699297457380542e+00
1.366497785734901216e+00,1.491323116832414808e+00
1.004357485597752397e+00,1.637805543895927585e+00
1.437908838147802904e+00,9.985196032808644206e-01
1.775775972346357312e+00,1.925821357896286612e+00
1.655117811633940228e+00,1.262465638872087847e-01
1.317784274965006830e+00,1.446165246613178912e+00
7.543426504840087254e-01,1.800685785562720742e+00
5.007304912191885560e-01,2.127910644839127841e+00
1.452180628296064757e+00,1.253210378792967372e+00
1.974496819225691091e+00,1.739762036991425731e+00
1.425672527130585898e+00,8.515377821180756257e-01
1.522145393591993079e+00,2.215795505352901706e+00
1.811473424332860738e+00,8.564606099134859374e-01
1.955624862300996192e+00,2.312430221985450896e+00
1.680699282871036093e+00,1.310412037271526220e+00
4.965780282797428447e-01,1.044195386054814101e+00
9.593848065196759478e-01,1.637578536725602385e+00
1.526854915332875873e+00,1.124018457350543176e+00
4.221311651512582586e-01,1.287157362077623768e+00
5.745228046917818521e-01,2.163383073639935983e+00
6.206081456385690309e-01,1.730825472425062239e+00
1.653382343575579450e+00,9.920857216139571388e-01
1.740671963205355111e+00,1.411885377462671842e+00
8.326186147820088257e-01,1.003774077319285585e+00
1.284826831615571763e+00,2.019666455449813824e+00
2.706231016840453529e-01,1.786353337406358932e+00
1.150102398029311246e+00,1.094475935810004463e+00
1.172489866159469596e+00,1.469989776922497882e+00
1.195855226088769596e+00,1.884516158621828641e+00
7.709477158570288147e-01,2.471050948087283317e+00
1.677833198448196450e+00,1.177130871129783651e+00
2.563220944498973974e-01,1.468383472614930518e+00
1.024228234888957090e+00,1.855786464963242066e+00
1.596845881432500391e+00,2.448747559121575712e+00
1.169437418654745819e+00,1.885031673637683980e+00
1.023470490999842442e+00,1.300017346165730059e+00
2.012559220796702242e+00,1.420867618012727318e+00
1.186735067980293934e+00,1.313508535437358127e+00
1.407427056967552659e+00,1.794298059103278886e+00
1.184623697878072424e+00,9.182378688278376444e-01
1.418210435182511775e+00,1.082603150004735060e+00
1.068412863300977733e+00,1.607835172199387541e+00
1.375562814155729674e+00,3.294359181210744225e-01
2.109258158037569331e+00,1.904010395548245693e+00
2.227998163368023476e+00,2.772114499536603383e+00
7.757802900070358554e-01,1.214033330409253431e+00
1.372208317846013159e+00,1.968660488647150819e+00
9.865958001653843956e-01,1.334276855756384661e+00
1.784196375527130174e+00,1.043814280918568427e+00
1.347203205228150624e+00,2.035919571274765527e+00
1.105004391494076144e+00,1.878330963243755702e+00
1.175736607765487385e+00,6.816788141809829726e-01
9.557337418371236737e-01,1.375342820409530153e+00
1.055711953386346824e+00,1.485783195026332715e+00
1.420634996396346938e+00,1.614232722853991220e+00
1.306334692403050779e+00,1.245873199257563568e+00
1.100658949740515258e+00,1.270886649281742997e+00
9.106048554976291509e-01,2.147024383416248128e+00
2.458291058920434313e-01,1.567703506022643190e+00
3.735581690344365047e-01,1.142665367146878275e+00
1.594250723986461171e+00,1.295870844005704958e+00
1.890413212262451736e+00,9.562861756809912794e-01
1.031998033188467057e+00,1.109498610316318468e+00
1.181091805177379772e+00,1.264210095709315640e+00
9.783098181444505048e-01,1.459887616678003708e+00
1.719107944447450409e+00,1.486038895953569750e+00
1.185434375195269396e+00,1.257282530471119708e+00
7.946107300327531764e-01,6.703677004079590107e-01
6.179556168031389296e-01,1.407980557968096402e+00
1.776911579689079979e-01,1.715555474486964327e+00
9.230011295030720042e-01,9.111288681678161305e-01
8.568763682333501164e-01,1.710444120753457531e+00
1.314868087768307436e+00,1.513592804913757472e+00
2.019833263695574033e+00,2.566988240443939695e+00
5.042979429306909678e-01,1.847900353588734390e+00
7.771461616103141345e-01,7.251269280396064332e-01
9.084836121612325233e-01,1.940555474323709895e+00
1.031067072741444823e+00,1.203977056259431855e+00
1.907614585994063638e+00,1.713723439021166417e+00
1.174647228667237142e+00,2.382356441823142212e+00
1.472293615223027707e+00,1.117340313688113262e+00
6.904433226106377886e-01,1.279417745248307980e+00
1.329670485655706003e+00,1.970742105223767249e+00
1.674993556175624843e+00,1.559881972211639933e+00
6.640590971129214370e-01,1.971322530014966823e+00
1.300045206556653454e+00,9.532243167374664372e-01
6.297819819900741800e-01,1.610351243627691442e+00
1.421501426214810015e+00,1.904988163811225599e+00
6.307852612553768168e-01,2.458248134240981653e+00
3.272134025872800445e-01,1.470805186430342859e+00
1.914792262974452264e+00,2.013538504913631400e+00
7.560498930397888673e-01,1.794157783809019691e+00
1.856034193761362694e+00,1.856807011952823494e+00
7.387814743370190174e-01,2.323239888344164505e+00
4.113070008272822209e-01,1.501197602702611711e+00
6.884966598855136732e-01,1.260117369927684194e+00
1.057229078174874770e+00,1.723622764853202316e+00
5.841752942379788704e-01,1.580188192796273983e+00
1.873096880796157659e+00,1.508847164160494581e+00
1.492270497874310653e+00,1.684663116074304190e+00
8.416461769473877474e-01,1.280313455664209510e+00
1.240987156247852941e+00,1.707020682495664854e+00
2.240410249118973685e+00,2.289071017022279886e+00
9.809009030201911727e-01,1.247583841797942572e+00
7.037614879094574727e-01,2.982806823105816907e-01
1.875591558853725527e+00,1.732548022984473413e+00
2.320210850863779761e-01,1.471901362262795443e+00
2.405463324099332834e+00,1.713236842156291795e+00
1.472898731824902496e+00,1.571865526450049400e+00
8.323024315068809909e-01,8.780739706195787031e-01
8.002094338129948081e-01,1.545545836224452296e+00
1.100191299601890993e+00,1.824931855250914170e+00
2.113306911951718270e+00,1.776473028918915231e+00
1.651248272070140466e+00,1.299941911153536855e+00
5.738173342601988747e-01,2.575349062178544646e+00
1.598156651785399784e+00,2.080552897360601783e+00
1.041802169606271589e+00,6.233764038826092868e-01
1.901055368203755425e+00,3.919878149486883956e-01
1.148402640569449629e+00,1.211689377388908140e+00
1.345125112399323974e+00,1.893525589908279017e+00
1.648883958677417105e+00,4.182220266382539187e-01
1.734243877150769997e+00,5.170327868996078546e-01
1.573998210630113803e+00,1.259253462659271294e+00
6.556022871480261527e-01,1.212889540368578878e+00
5.617329529898293927e-01,1.475771137236894015e+00
1.709546179439620284e+00,1.888882488971266760e+00
1.254979026260366171e+00,2.041195866433098693e+00
1.489350417157383699e+00,2.578264085851175391e+00
1.496801485274501964e+00,1.181701490106091601e+00
1.086787241356079070e+00,1.098440583412778615e+00
1.085915926462495129e+00,1.410527125295513162e+00
1.582244938912247711e+00,1.880440097598938154e+00
1.260774039268931501e+00,1.699666809587552230e+00
8.591875357829790172e-01,1.204877485156833128e+00
-1.854577163161597042e-02,1.088390647179309001e+00
9.800962220539835013e-01,2.789018592486784520e+00
5.448954126858892577e-01,1.516071895011263493e+00
1.063673396219241285e+00,6.801348196948167057e-01
1.365378907500207406e+00,1.488801286462609896e+00
4.898078835605066406e-01,2.969415502278125452e-01
1.203028128125895435e+00,7.550201832117744427e-01
1.575544729086694407e+00,1.343172238402359220e+00
1.505448538870057140e+00,1.330282487075389097e+00
2.020991114704994818e+00,1.839275829121381989e+00
2.015283970645882938e+00,1.550617118370813285e+00
7.214930221304135527e-01,7.714210022650994647e-01
9.879890748308433057e-01,1.642657098055849252e+00
9.252300014295773423e-01,2.746012726344823740e+00
1.215154329059067395e+00,1.733226175918464174e+00
1.293230397896709905e+00,8.612679063748881481e-01
1.792388331246776989e+00,1.834663512220041870e+00
1.696326783395518678e+00,1.030958543322066712e+00
1.267539529175218727e+00,1.488939790370925831e+00
1.856718435250775512e+00,8.062642293351581779e-01
1.605377908653499608e+00,2.160792861680678634e+00
1.050714274568467221e+00,1.100652210558858091e+00
1.943209647135024198e+00,1.642619534566633455e+00
1.845544314407805864e+00,1.904948577736545801e+00
1.817497362558714302e+00,1.429327908033287464e+00
1.889008607474900181e-01,1.827721245211377799e+00
9.240895589173258040e-01,1.840247582157530815e+00
1.005841951820447333e+00,2.358281930711290553e+00
1.150150863789674682e+00,1.950798773999102398e+00
1.844844219303924726e+00,1.486742077991352273e+00
1.444433664464340517e+00,1.519115729675942328e+00
8.035179305296931140e-01,2.280864023821597364e+00
8.080172815873809533e-01,7.242849278989045292e-01
1.015723125101157365e+00,1.590237963750229744e+00
1.307480804893188520e+00,1.348465258623554153e+00
1.039542491053099482e+00,4.233441155736865635e-01
1.590294365449637537e+00,2.408564615506038731e+00
8.948646160032653896e-01,5.946704084538451118e-01
1.650448872118415844e+00,1.429097647845064101e+00
-7.784642666021239776e-01,1.130036908154576469e+00
5.187344090649398387e-01,9.128948301823914813e-01
2.291278490318961580e+00,2.026465237795320729e+00
1.188208142405657419e+00,1.529246178233051978e+00
2.082761295926894185e+00,9.582625853466921750e-01
1.655853221591906177e+00,1.196211604600567524e+00
1.706860474602987843e+00,1.641132371684322466e+00
8.926100059919934715e-01,2.076146072131431541e+00
1.558542854136873324e+00,2.477263732183921263e+00
1.069249479524768009e+00,1.600356323261544089e+00
9.227566671925768738e-01,2.158437953868971082e+00
8.874263690681998273e-01,1.519847258757862862e+00
1.951736904299859798e+00,1.801175917900662338e+00
1.427159718059788585e+00,1.664523790331065456e+00
1.452027605082448547e+00,1.860915885198987763e+00
1.118732520375627093e+00,4.979132022446040029e-01
1.964903921938666365e+00,9.769306876136397699e-01
2.226132352025788741e+00,1.671941771923494136e+00
2.917410286601860747e+00,2.133427425015373302e+00
1.492618231181501054e+00,1.999748223292890259e+00
5.506114862633383344e-01,1.613413652879712279e+00
1.083036764527826712e+00,1.529377823915094359e+00
2.081947978304867775e-01,3.795225819890841734e-01
1.637842730072291531e+00,1.537926001633546758e+00
1.031893294761134117e+00,1.461656951946308292e+00
9.209067455407708991e-01,1.258512909960883164e+00
1.611132835102820238e+00,1.383837220230528908e+00
1.617159878688578800e+00,1.136770526548517735e+00
3.136048927705664680e-01,1.160011669220987862e+00
1.176428111090253470e+00,9.184573744018910135e-01
1.046897821759035674e+00,1.235800856674406312e+00
1.727821200801011425e+00,1.932828036862069832e+00
